index,seq_id,prep,samplename,seq_count
18015,MIR-339-3P-rno,NTTR (Corrected),NTTR2 (Corrected),576.5507309535911
18016,MIR-339-3P-rno,NTTR (Corrected),NTTR3 (Corrected),353.19585757900285
18017,MIR-339-3P-rno,circ_ligase (Corrected),circ_ligase (Corrected),1755.748585552974
18018,MIR-339-5P,NTC (Corrected),NTC4 (Corrected),441.4129220905838
18019,MIR-339-5P,NTC (Corrected),NTC5 (Corrected),413.48319157975635
18020,MIR-339-5P,NTC (Corrected),NTC6 (Corrected),351.7592904987813
18021,MIR-339-5P,NTT (Corrected),NTT4 (Corrected),397.1078590639642
18022,MIR-339-5P,NTT (Corrected),NTT5 (Corrected),376.3303259732167
18023,MIR-339-5P,NTT (Corrected),NTT6 (Corrected),420.09476784535707
18024,MIR-339-5P,MTT (Corrected),MTT1 (Corrected),257.251718405337
18025,MIR-339-5P,MTT (Corrected),MTT2 (Corrected),357.18796390815265
18026,MIR-339-5P,MTT (Corrected),MTT3 (Corrected),366.75419960141573
18027,MIR-339-5P,NTTR (Corrected),NTTR1 (Corrected),73.87699479090331
18028,MIR-339-5P,NTTR (Corrected),NTTR2 (Corrected),151.12274285192757
18029,MIR-339-5P,NTTR (Corrected),NTTR3 (Corrected),124.10204354543328
18030,MIR-339-5P,circ_ligase (Corrected),circ_ligase (Corrected),1039.8441451338042
18031,MIR-33A,NTC (Corrected),NTC4 (Corrected),457.0204447461521
18032,MIR-33A,NTC (Corrected),NTC5 (Corrected),439.3877477121503
18033,MIR-33A,NTC (Corrected),NTC6 (Corrected),466.39277920566605
18034,MIR-33A,NTT (Corrected),NTT4 (Corrected),293.4528760898381
18035,MIR-33A,NTT (Corrected),NTT5 (Corrected),302.8411372507738
18036,MIR-33A,NTT (Corrected),NTT6 (Corrected),366.04923219568633
18037,MIR-33A,MTT (Corrected),MTT1 (Corrected),252.99475031534953
18038,MIR-33A,MTT (Corrected),MTT2 (Corrected),360.5579767820463
18039,MIR-33A,MTT (Corrected),MTT3 (Corrected),365.95232113845015
18040,MIR-33A,NTTR (Corrected),NTTR1 (Corrected),86.92343519129932
18041,MIR-33A,NTTR (Corrected),NTTR2 (Corrected),323.5172869258166
18042,MIR-33A,NTTR (Corrected),NTTR3 (Corrected),298.9215882221691
18043,MIR-33A,circ_ligase (Corrected),circ_ligase (Corrected),281.9992572483511
18044,MIR-33B,NTC (Corrected),NTC4 (Corrected),60.22411828972455
18045,MIR-33B,NTC (Corrected),NTC5 (Corrected),56.015444465817005
18046,MIR-33B,NTC (Corrected),NTC6 (Corrected),55.21379230888225
18047,MIR-33B,NTT (Corrected),NTT4 (Corrected),171.39289539157437
18048,MIR-33B,NTT (Corrected),NTT5 (Corrected),162.48023028739402
18049,MIR-33B,NTT (Corrected),NTT6 (Corrected),145.59307535315756
18050,MIR-33B,MTT (Corrected),MTT1 (Corrected),130.66825848036365
18051,MIR-33B,MTT (Corrected),MTT2 (Corrected),195.1857111050432
18052,MIR-33B,MTT (Corrected),MTT3 (Corrected),170.34513071684907
18053,MIR-33B,NTTR (Corrected),NTTR1 (Corrected),129.940397727163
18054,MIR-33B,NTTR (Corrected),NTTR2 (Corrected),258.7347810917391
18055,MIR-33B,NTTR (Corrected),NTTR3 (Corrected),203.19716198175755
18056,MIR-33B,circ_ligase (Corrected),circ_ligase (Corrected),264.8655998731797
18057,MIR-340-3P,NTC (Corrected),NTC4 (Corrected),397.87869025140657
18058,MIR-340-3P,NTC (Corrected),NTC5 (Corrected),359.5451336294579
18059,MIR-340-3P,NTC (Corrected),NTC6 (Corrected),307.1572974808647
18060,MIR-340-3P,NTT (Corrected),NTT4 (Corrected),1137.5290569891774
18061,MIR-340-3P,NTT (Corrected),NTT5 (Corrected),1102.941098738713
18062,MIR-340-3P,NTT (Corrected),NTT6 (Corrected),1247.061564336444
18063,MIR-340-3P,MTT (Corrected),MTT1 (Corrected),825.94355512161
18064,MIR-340-3P,MTT (Corrected),MTT2 (Corrected),1057.820851724103
18065,MIR-340-3P,MTT (Corrected),MTT3 (Corrected),1171.6291394671355
18066,MIR-340-3P,NTTR (Corrected),NTTR1 (Corrected),158.7431258063197
18067,MIR-340-3P,NTTR (Corrected),NTTR2 (Corrected),1001.5922519550788
18068,MIR-340-3P,NTTR (Corrected),NTTR3 (Corrected),965.5215992574693
18069,MIR-340-3P,circ_ligase (Corrected),circ_ligase (Corrected),679.4366467202124
18070,MIR-340-5P,NTC (Corrected),NTC4 (Corrected),107.25069879531605
18071,MIR-340-5P,NTC (Corrected),NTC5 (Corrected),101.29232664002078
18072,MIR-340-5P,NTC (Corrected),NTC6 (Corrected),39.72248103530224
18073,MIR-340-5P,NTT (Corrected),NTT4 (Corrected),59.27131580082395
18074,MIR-340-5P,NTT (Corrected),NTT5 (Corrected),77.86623840500404
18075,MIR-340-5P,NTT (Corrected),NTT6 (Corrected),46.48730651045016
18076,MIR-340-5P,MTT (Corrected),MTT1 (Corrected),163.2167165424895
18077,MIR-340-5P,MTT (Corrected),MTT2 (Corrected),152.42552867191168
18078,MIR-340-5P,MTT (Corrected),MTT3 (Corrected),186.14799076746726
18079,MIR-340-5P,NTTR (Corrected),NTTR1 (Corrected),2224.2597560083277
18080,MIR-340-5P,NTTR (Corrected),NTTR2 (Corrected),221.90179812494708
18081,MIR-340-5P,NTTR (Corrected),NTTR3 (Corrected),302.2756777607548
18082,MIR-340-5P,circ_ligase (Corrected),circ_ligase (Corrected),4835.158276294444
18083,MIR-341,NTC (Corrected),NTC4 (Corrected),160.86827682977852
18084,MIR-341,NTC (Corrected),NTC5 (Corrected),150.90625051233818
18085,MIR-341,NTC (Corrected),NTC6 (Corrected),114.37882068172328
18086,MIR-341,NTT (Corrected),NTT4 (Corrected),96.07534512977492
18087,MIR-341,NTT (Corrected),NTT5 (Corrected),143.78916821669685
18088,MIR-341,NTT (Corrected),NTT6 (Corrected),164.08373550253697
18089,MIR-341,MTT (Corrected),MTT1 (Corrected),146.84340027524206
18090,MIR-341,MTT (Corrected),MTT2 (Corrected),141.330508114738
18091,MIR-341,MTT (Corrected),MTT3 (Corrected),210.74283213562887
18092,MIR-341,NTTR (Corrected),NTTR1 (Corrected),170.08496982994103
18093,MIR-341,NTTR (Corrected),NTTR2 (Corrected),1514.5352466154668
18094,MIR-341,NTTR (Corrected),NTTR3 (Corrected),608.2809798879948
18095,MIR-341,circ_ligase (Corrected),circ_ligase (Corrected),5161.399418333389
18096,MIR-342-3P,NTC (Corrected),NTC4 (Corrected),452.2944685411941
18097,MIR-342-3P,NTC (Corrected),NTC5 (Corrected),310.83982399743417
18098,MIR-342-3P,NTC (Corrected),NTC6 (Corrected),318.0477039741862
18099,MIR-342-3P,NTT (Corrected),NTT4 (Corrected),299.4566188918765
18100,MIR-342-3P,NTT (Corrected),NTT5 (Corrected),309.7372598573546
18101,MIR-342-3P,NTT (Corrected),NTT6 (Corrected),399.6269667606379
18102,MIR-342-3P,MTT (Corrected),MTT1 (Corrected),301.9796045986613
18103,MIR-342-3P,MTT (Corrected),MTT2 (Corrected),473.9274645626407
18104,MIR-342-3P,MTT (Corrected),MTT3 (Corrected),539.7082294954796
18105,MIR-342-3P,NTTR (Corrected),NTTR1 (Corrected),970.5704810836598
18106,MIR-342-3P,NTTR (Corrected),NTTR2 (Corrected),1808.3761148161454
18107,MIR-342-3P,NTTR (Corrected),NTTR3 (Corrected),1342.7083666441158
18108,MIR-342-3P,circ_ligase (Corrected),circ_ligase (Corrected),9217.765554678652
18109,MIR-343-mmu,NTC (Corrected),NTC4 (Corrected),352.8939940666147
18110,MIR-343-mmu,NTC (Corrected),NTC5 (Corrected),330.25990859566224
18111,MIR-343-mmu,NTC (Corrected),NTC6 (Corrected),273.90421372570853
18112,MIR-343-mmu,NTT (Corrected),NTT4 (Corrected),369.9742716639085
18113,MIR-343-mmu,NTT (Corrected),NTT5 (Corrected),358.69280442787067
18114,MIR-343-mmu,NTT (Corrected),NTT6 (Corrected),459.7507829104004
18115,MIR-343-mmu,MTT (Corrected),MTT1 (Corrected),261.063494978414
18116,MIR-343-mmu,MTT (Corrected),MTT2 (Corrected),329.2191492801458
18117,MIR-343-mmu,MTT (Corrected),MTT3 (Corrected),392.674413630034
18118,MIR-343-mmu,NTTR (Corrected),NTTR1 (Corrected),54.05114521928115
18119,MIR-343-mmu,NTTR (Corrected),NTTR2 (Corrected),408.64529618370324
18120,MIR-343-mmu,NTTR (Corrected),NTTR3 (Corrected),309.4583383186661
18121,MIR-343-mmu,circ_ligase (Corrected),circ_ligase (Corrected),1968.1627362782415
18122,MIR-343-rno,NTC (Corrected),NTC4 (Corrected),587.6740787723302
18123,MIR-343-rno,NTC (Corrected),NTC5 (Corrected),526.0217960386592
18124,MIR-343-rno,NTC (Corrected),NTC6 (Corrected),479.44713342370375
18125,MIR-343-rno,NTT (Corrected),NTT4 (Corrected),709.1207976938083
18126,MIR-343-rno,NTT (Corrected),NTT5 (Corrected),672.507684246448
18127,MIR-343-rno,NTT (Corrected),NTT6 (Corrected),842.9900764892102
18128,MIR-343-rno,MTT (Corrected),MTT1 (Corrected),499.248561313671
18129,MIR-343-rno,MTT (Corrected),MTT2 (Corrected),627.4780769897303
18130,MIR-343-rno,MTT (Corrected),MTT3 (Corrected),708.10415361268
18131,MIR-343-rno,NTTR (Corrected),NTTR1 (Corrected),158.36364271718125
18132,MIR-343-rno,NTTR (Corrected),NTTR2 (Corrected),889.5762331290546
18133,MIR-343-rno,NTTR (Corrected),NTTR3 (Corrected),460.89473656234173
18134,MIR-343-rno,circ_ligase (Corrected),circ_ligase (Corrected),2001.8034252191148
18135,MIR-344-3P-mmu,NTC (Corrected),NTC4 (Corrected),228.9285281897127
18136,MIR-344-3P-mmu,NTC (Corrected),NTC5 (Corrected),134.68095114591736
18137,MIR-344-3P-mmu,NTC (Corrected),NTC6 (Corrected),213.2205986824135
18138,MIR-344-3P-mmu,NTT (Corrected),NTT4 (Corrected),75.57465540609624
18139,MIR-344-3P-mmu,NTT (Corrected),NTT5 (Corrected),105.7023896558238
18140,MIR-344-3P-mmu,NTT (Corrected),NTT6 (Corrected),142.8088646074656
18141,MIR-344-3P-mmu,MTT (Corrected),MTT1 (Corrected),157.25742039320784
18142,MIR-344-3P-mmu,MTT (Corrected),MTT2 (Corrected),269.6688176340816
18143,MIR-344-3P-mmu,MTT (Corrected),MTT3 (Corrected),281.7199516089379
18144,MIR-344-3P-mmu,NTTR (Corrected),NTTR1 (Corrected),1653.1354215637991
18145,MIR-344-3P-mmu,NTTR (Corrected),NTTR2 (Corrected),2219.705363257646
18146,MIR-344-3P-mmu,NTTR (Corrected),NTTR3 (Corrected),2544.19076798565
18147,MIR-344-3P-mmu,circ_ligase (Corrected),circ_ligase (Corrected),9225.276921598439
18148,MIR-574-5P,NTC (Corrected),NTC4 (Corrected),3914.765098319125
18149,MIR-574-5P,NTC (Corrected),NTC5 (Corrected),2954.2542977061266
18150,MIR-574-5P,NTC (Corrected),NTC6 (Corrected),3369.641766899149
18151,MIR-574-5P,NTT (Corrected),NTT4 (Corrected),1934.4728799330703
18152,MIR-574-5P,NTT (Corrected),NTT5 (Corrected),2082.2179269882326
18153,MIR-574-5P,NTT (Corrected),NTT6 (Corrected),2759.496201449621
18154,MIR-574-5P,MTT (Corrected),MTT1 (Corrected),3367.4029278922485
18155,MIR-574-5P,MTT (Corrected),MTT2 (Corrected),4167.9143191400835
18156,MIR-574-5P,MTT (Corrected),MTT3 (Corrected),4435.212421893866
18157,MIR-574-5P,NTTR (Corrected),NTTR1 (Corrected),5065.350237528461
18158,MIR-574-5P,NTTR (Corrected),NTTR2 (Corrected),25241.791286719792
18159,MIR-574-5P,NTTR (Corrected),NTTR3 (Corrected),19861.168163840506
18160,MIR-574-5P,circ_ligase (Corrected),circ_ligase (Corrected),3766.2165980590553
18161,MIR-344-5P,NTC (Corrected),NTC4 (Corrected),419.1445968188208
18162,MIR-344-5P,NTC (Corrected),NTC5 (Corrected),390.7717318033927
18163,MIR-344-5P,NTC (Corrected),NTC6 (Corrected),353.6613140388959
18164,MIR-344-5P,NTT (Corrected),NTT4 (Corrected),397.98625298825004
18165,MIR-344-5P,NTT (Corrected),NTT5 (Corrected),389.60958096517453
18166,MIR-344-5P,NTT (Corrected),NTT6 (Corrected),385.0627837634598
18167,MIR-344-5P,MTT (Corrected),MTT1 (Corrected),265.50650312004956
18168,MIR-344-5P,MTT (Corrected),MTT2 (Corrected),343.28622263200145
18169,MIR-344-5P,MTT (Corrected),MTT3 (Corrected),367.13253866480403
18170,MIR-344-5P,NTTR (Corrected),NTTR1 (Corrected),72.49901381463997
18171,MIR-344-5P,NTTR (Corrected),NTTR2 (Corrected),169.1643655674932
18172,MIR-344-5P,NTTR (Corrected),NTTR3 (Corrected),139.4953638264473
18173,MIR-344-5P,circ_ligase (Corrected),circ_ligase (Corrected),481.4125470158904
18174,MIR-346-hsa,NTC (Corrected),NTC4 (Corrected),2133.837321180623
18175,MIR-346-hsa,NTC (Corrected),NTC5 (Corrected),1698.3842704886474
18176,MIR-346-hsa,NTC (Corrected),NTC6 (Corrected),1663.3680548220425
18177,MIR-346-hsa,NTT (Corrected),NTT4 (Corrected),1454.7741615746727
18178,MIR-346-hsa,NTT (Corrected),NTT5 (Corrected),1448.8218241443565
18179,MIR-346-hsa,NTT (Corrected),NTT6 (Corrected),1585.2677129315953
18180,MIR-346-hsa,MTT (Corrected),MTT1 (Corrected),2072.458445571742
18181,MIR-346-hsa,MTT (Corrected),MTT2 (Corrected),2811.2841020769297
18182,MIR-346-hsa,MTT (Corrected),MTT3 (Corrected),2828.688554693758
18183,MIR-346-hsa,NTTR (Corrected),NTTR1 (Corrected),4710.05346389938
18184,MIR-346-hsa,NTTR (Corrected),NTTR2 (Corrected),10967.752468404813
18185,MIR-346-hsa,NTTR (Corrected),NTTR3 (Corrected),7134.692407699973
18186,MIR-346-hsa,circ_ligase (Corrected),circ_ligase (Corrected),5129.017150083721
18187,MIR-346-mmu,NTC (Corrected),NTC4 (Corrected),1258.4319295154883
18188,MIR-346-mmu,NTC (Corrected),NTC5 (Corrected),1042.0747533855126
18189,MIR-346-mmu,NTC (Corrected),NTC6 (Corrected),1015.4702543315558
18190,MIR-346-mmu,NTT (Corrected),NTT4 (Corrected),835.8455368493393
18191,MIR-346-mmu,NTT (Corrected),NTT5 (Corrected),903.4961411054279
18192,MIR-346-mmu,NTT (Corrected),NTT6 (Corrected),930.6250636243675
18193,MIR-346-mmu,MTT (Corrected),MTT1 (Corrected),1187.754247285811
18194,MIR-346-mmu,MTT (Corrected),MTT2 (Corrected),1588.3223743066962
18195,MIR-346-mmu,MTT (Corrected),MTT3 (Corrected),1573.8408068621598
18196,MIR-346-mmu,NTTR (Corrected),NTTR1 (Corrected),4540.196225093845
18197,MIR-346-mmu,NTTR (Corrected),NTTR2 (Corrected),6685.181660222714
18198,MIR-346-mmu,NTTR (Corrected),NTTR3 (Corrected),4822.086961834948
18199,MIR-346-mmu,circ_ligase (Corrected),circ_ligase (Corrected),4271.553181034491
18200,MIR-346-rno,NTC (Corrected),NTC4 (Corrected),250.59090653028747
18201,MIR-346-rno,NTC (Corrected),NTC5 (Corrected),234.15871593813745
18202,MIR-346-rno,NTC (Corrected),NTC6 (Corrected),234.74557988785708
18203,MIR-346-rno,NTT (Corrected),NTT4 (Corrected),202.72287671325392
18204,MIR-346-rno,NTT (Corrected),NTT5 (Corrected),214.62755157388534
18205,MIR-346-rno,NTT (Corrected),NTT6 (Corrected),229.62286317718096
18206,MIR-346-rno,MTT (Corrected),MTT1 (Corrected),324.4402541243792
18207,MIR-346-rno,MTT (Corrected),MTT2 (Corrected),530.1050835201773
18208,MIR-346-rno,MTT (Corrected),MTT3 (Corrected),636.6575338919024
18209,MIR-346-rno,NTTR (Corrected),NTTR1 (Corrected),1550.5711465429292
18210,MIR-346-rno,NTTR (Corrected),NTTR2 (Corrected),4080.703998537842
18211,MIR-346-rno,NTTR (Corrected),NTTR3 (Corrected),4166.923326442168
18212,MIR-346-rno,circ_ligase (Corrected),circ_ligase (Corrected),6106.146057764999
18213,MIR-349,NTC (Corrected),NTC4 (Corrected),3898.6459259779654
18214,MIR-349,NTC (Corrected),NTC5 (Corrected),3181.4421943122097
18215,MIR-349,NTC (Corrected),NTC6 (Corrected),2512.3349653617074
18216,MIR-349,NTT (Corrected),NTT4 (Corrected),2812.0957902945615
18217,MIR-349,NTT (Corrected),NTT5 (Corrected),2351.656233785225
18218,MIR-349,NTT (Corrected),NTT6 (Corrected),2643.233463053387
18219,MIR-349,MTT (Corrected),MTT1 (Corrected),3578.28934832565
18220,MIR-349,MTT (Corrected),MTT2 (Corrected),4326.468387125111
18221,MIR-349,MTT (Corrected),MTT3 (Corrected),4418.459581943799
18222,MIR-349,NTTR (Corrected),NTTR1 (Corrected),4889.221411813517
18223,MIR-349,NTTR (Corrected),NTTR2 (Corrected),8443.123809977433
18224,MIR-349,NTTR (Corrected),NTTR3 (Corrected),4525.835436057981
18225,MIR-349,circ_ligase (Corrected),circ_ligase (Corrected),3388.262514687492
18226,MIR-34A,NTC (Corrected),NTC4 (Corrected),368.81846049450917
18227,MIR-34A,NTC (Corrected),NTC5 (Corrected),250.73765996892195
18228,MIR-34A,NTC (Corrected),NTC6 (Corrected),302.1219484769392
18229,MIR-34A,NTT (Corrected),NTT4 (Corrected),172.0485461494604
18230,MIR-34A,NTT (Corrected),NTT5 (Corrected),196.25768058511306
18231,MIR-34A,NTT (Corrected),NTT6 (Corrected),275.2604431384708
18232,MIR-34A,MTT (Corrected),MTT1 (Corrected),329.283179838694
18233,MIR-34A,MTT (Corrected),MTT2 (Corrected),400.37954815491395
18234,MIR-34A,MTT (Corrected),MTT3 (Corrected),448.47709127741956
18235,MIR-34A,NTTR (Corrected),NTTR1 (Corrected),1087.626557198883
18236,MIR-34A,NTTR (Corrected),NTTR2 (Corrected),2393.5037692602327
18237,MIR-34A,NTTR (Corrected),NTTR3 (Corrected),1371.0285944921025
18238,MIR-34A,circ_ligase (Corrected),circ_ligase (Corrected),5457.447287594777
18239,MIR-654-5P-mmu,NTC (Corrected),NTC4 (Corrected),540.3448103851689
18240,MIR-654-5P-mmu,NTC (Corrected),NTC5 (Corrected),365.8738021272876
18241,MIR-654-5P-mmu,NTC (Corrected),NTC6 (Corrected),370.43802259648123
18242,MIR-654-5P-mmu,NTT (Corrected),NTT4 (Corrected),330.57099227615396
18243,MIR-654-5P-mmu,NTT (Corrected),NTT5 (Corrected),307.9987744037662
18244,MIR-654-5P-mmu,NTT (Corrected),NTT6 (Corrected),460.23201478738974
18245,MIR-654-5P-mmu,MTT (Corrected),MTT1 (Corrected),436.4777042198299
18246,MIR-654-5P-mmu,MTT (Corrected),MTT2 (Corrected),539.5724380229559
18247,MIR-654-5P-mmu,MTT (Corrected),MTT3 (Corrected),694.9645004187443
18248,MIR-654-5P-mmu,NTTR (Corrected),NTTR1 (Corrected),1028.3038272718752
18249,MIR-654-5P-mmu,NTTR (Corrected),NTTR2 (Corrected),4814.726019316055
18250,MIR-654-5P-mmu,NTTR (Corrected),NTTR3 (Corrected),2732.213242533435
18251,MIR-654-5P-mmu,circ_ligase (Corrected),circ_ligase (Corrected),2510.863905956294
18252,MIR-654-5P-rno,NTC (Corrected),NTC4 (Corrected),518.112639712646
18253,MIR-654-5P-rno,NTC (Corrected),NTC5 (Corrected),374.2660784738691
18254,MIR-654-5P-rno,NTC (Corrected),NTC6 (Corrected),432.5703141448574
18255,MIR-654-5P-rno,NTT (Corrected),NTT4 (Corrected),337.54942604586165
18256,MIR-654-5P-rno,NTT (Corrected),NTT5 (Corrected),345.30324134553706
18257,MIR-654-5P-rno,NTT (Corrected),NTT6 (Corrected),477.2904084466752
18258,MIR-654-5P-rno,MTT (Corrected),MTT1 (Corrected),478.0755793528081
18259,MIR-654-5P-rno,MTT (Corrected),MTT2 (Corrected),613.6686531035728
18260,MIR-654-5P-rno,MTT (Corrected),MTT3 (Corrected),730.2626973464875
18261,MIR-654-5P-rno,NTTR (Corrected),NTTR1 (Corrected),1589.5383005769565
18262,MIR-654-5P-rno,NTTR (Corrected),NTTR2 (Corrected),4965.364305135074
18263,MIR-654-5P-rno,NTTR (Corrected),NTTR3 (Corrected),2929.351222771221
18264,MIR-654-5P-rno,circ_ligase (Corrected),circ_ligase (Corrected),3163.2260259720833
18265,MIR-7,NTC (Corrected),NTC4 (Corrected),1395.768066063053
18266,MIR-7,NTC (Corrected),NTC5 (Corrected),900.4765286963749
18267,MIR-7,NTC (Corrected),NTC6 (Corrected),1052.7153662817325
18268,MIR-7,NTT (Corrected),NTT4 (Corrected),798.9014363765382
18269,MIR-7,NTT (Corrected),NTT5 (Corrected),888.0703123228034
18270,MIR-7,NTT (Corrected),NTT6 (Corrected),1230.9612555751075
18271,MIR-7,MTT (Corrected),MTT1 (Corrected),1037.846985589373
18272,MIR-7,MTT (Corrected),MTT2 (Corrected),1221.437607570498
18273,MIR-7,MTT (Corrected),MTT3 (Corrected),1372.7298793882758
18274,MIR-7,NTTR (Corrected),NTTR1 (Corrected),2524.9722646224886
18275,MIR-7,NTTR (Corrected),NTTR2 (Corrected),10502.066081248386
18276,MIR-7,NTTR (Corrected),NTTR3 (Corrected),5750.159983361585
18277,MIR-7,circ_ligase (Corrected),circ_ligase (Corrected),1569.4420779111201
18278,MIR-7B,NTC (Corrected),NTC4 (Corrected),1958.1978142023854
18279,MIR-7B,NTC (Corrected),NTC5 (Corrected),1225.4195795192811
18280,MIR-7B,NTC (Corrected),NTC6 (Corrected),1391.498311430581
18281,MIR-7B,NTT (Corrected),NTT4 (Corrected),1095.4417948374503
18282,MIR-7B,NTT (Corrected),NTT5 (Corrected),1129.213968142702
18283,MIR-7B,NTT (Corrected),NTT6 (Corrected),1665.26106586025
18284,MIR-7B,MTT (Corrected),MTT1 (Corrected),1464.6251852709847
18285,MIR-7B,MTT (Corrected),MTT2 (Corrected),1670.314678416504
18286,MIR-7B,MTT (Corrected),MTT3 (Corrected),1913.0022816562582
18287,MIR-7B,NTTR (Corrected),NTTR1 (Corrected),46.629220029962866
18288,MIR-7B,NTTR (Corrected),NTTR2 (Corrected),12267.759213049643
18289,MIR-7B,NTTR (Corrected),NTTR3 (Corrected),69.55525321136126
18290,MIR-7B,circ_ligase (Corrected),circ_ligase (Corrected),1617.8215448339317
18291,MIR-34C-5P,NTC (Corrected),NTC4 (Corrected),384.7612084528109
18292,MIR-34C-5P,NTC (Corrected),NTC5 (Corrected),288.9951652177345
18293,MIR-34C-5P,NTC (Corrected),NTC6 (Corrected),315.0496516156026
18294,MIR-34C-5P,NTT (Corrected),NTT4 (Corrected),682.7319605080276
18295,MIR-34C-5P,NTT (Corrected),NTT5 (Corrected),688.8458618199005
18296,MIR-34C-5P,NTT (Corrected),NTT6 (Corrected),888.8522130159552
18297,MIR-34C-5P,MTT (Corrected),MTT1 (Corrected),563.263219060547
18298,MIR-34C-5P,MTT (Corrected),MTT2 (Corrected),731.6952834024764
18299,MIR-34C-5P,MTT (Corrected),MTT3 (Corrected),801.9562907872958
18300,MIR-34C-5P,NTTR (Corrected),NTTR1 (Corrected),203.59570807388127
18301,MIR-34C-5P,NTTR (Corrected),NTTR2 (Corrected),1035.5717855962077
18302,MIR-34C-5P,NTTR (Corrected),NTTR3 (Corrected),748.3715710868116
18303,MIR-34C-5P,circ_ligase (Corrected),circ_ligase (Corrected),759.393473798469
18304,MIR-350,NTC (Corrected),NTC4 (Corrected),99.9009865163315
18305,MIR-350,NTC (Corrected),NTC5 (Corrected),64.26163273139254
18306,MIR-350,NTC (Corrected),NTC6 (Corrected),70.54006811319523
18307,MIR-350,NTT (Corrected),NTT4 (Corrected),218.9172452326961
18308,MIR-350,NTT (Corrected),NTT5 (Corrected),208.7601765989975
18309,MIR-350,NTT (Corrected),NTT6 (Corrected),245.93072564146894
18310,MIR-350,MTT (Corrected),MTT1 (Corrected),141.84303410827158
18311,MIR-350,MTT (Corrected),MTT2 (Corrected),206.6819807342455
18312,MIR-350,MTT (Corrected),MTT3 (Corrected),226.37195098623354
18313,MIR-350,NTTR (Corrected),NTTR1 (Corrected),189.25578649093327
18314,MIR-350,NTTR (Corrected),NTTR2 (Corrected),211.3491658581151
18315,MIR-350,NTTR (Corrected),NTTR3 (Corrected),261.38417207202707
18316,MIR-350,circ_ligase (Corrected),circ_ligase (Corrected),351.8539790295781
18317,MIR-516A-5P,NTC (Corrected),NTC4 (Corrected),197.21673493427346
18318,MIR-516A-5P,NTC (Corrected),NTC5 (Corrected),163.79329951938254
18319,MIR-516A-5P,NTC (Corrected),NTC6 (Corrected),190.56897982412949
18320,MIR-516A-5P,NTT (Corrected),NTT4 (Corrected),344.2597943294027
18321,MIR-516A-5P,NTT (Corrected),NTT5 (Corrected),346.96114237028013
